referencia_web,cantidad_visitas,m2_constr,dormitorios,banos,cantidad_armarios,consumo_energia,emisiones_CO2,cal_energetica,estado,ano_construccion,ascensor,orientacion,sistema_agua,calefaccion,tipo_suelo,cocina_equipada,garajes,m2_utiles,vista zona,Comunidad/personas edificio,Zonas verdes,terrazas,acceso_minusvalido,puerta_seguridad,conserje,plantas,N_piso,reservado/sin_reserva,url_piso/id,barrios,cod_barrio,distrito,cod_distrito,codigo_Postal,tipologia,url_website,descripcion_extendida,garaje,jardin,referencia,n.visitas,chimenea,lavadero,videoportero,title,precio,fecha_publicacion,aire_acondicionado,piscina,trastero,alarma,amueblado,cod_barrio_2,tipo_fachada,exterior
,,119,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,apartamento,https://www.pisosmadrid.com.es/propiedad/3993671-local-en-venta-en-puente-de-vallecas-madrid,Kensington International inmobiliaria tiene el placer de ofrecer este magnifico piso completamente reformado y a estrenar situado en la emblematica calle de Alcalde Sainz de Baranda a escasos pasos del Parque del Retiro en Madrid Este exclusivo inmueble destaca por su orientacion a un amplio y luminoso patio de manzana ofreciendo tranquilidad y mucha luz naturalReformado por un prestigioso estudio de arquitectura el piso ha sido cuidadosamente disenado para maximizar los espacios con una decoracion moderna y elegante Cada detalle ha sido pensado para crear un hogar acogedor y funcional incluyendo muebles hechos a medida que permiten entrar a vivir desde el primer diaEl piso se distribuye de forma ideal comenzando por un espacioso recibidor que da acceso a un amplio salon con tres grandes ventanales que permiten la entrada de abundante luz natural El salon cuenta con tres ambientes diferenciados una zona de TV un comedor y una cocina de diseno integrada completamente amueblada y equipada con electrodomesticos de alta gamaAdemas dispone de un practico cuarto de lavado independiente lo que aumenta la comodidad del dia a dia La zona de descanso incluye dos dormitorios dobles uno de ellos con vestidor mientras que el dormitorio principal cuenta con un bano en suite ofreciendo total privacidad y confort El segundo dormitorio tiene a su disposicion un amplio bano de cortesiaEste piso se entrega completamente amueblado y equipado listo para entrar a vivir La ubicacion es inmejorable a pocos minutos a pie de las zonas mas exclusivas de Madrid como la calle Goya la Puerta de Alcala la calle Velazquez y el corazon del prestigioso barrio de SalamancaEs una oportunidad unica para disfrutar de un hogar de lujo en una de las mejores zonas de la ciudad,0.0,0.0,PM3992879,60.0,0.0,0.0,1.0,Apartamento en venta en Retiro Madrid,1149000.0,2024-08-21 00:00:00,0.0,0.0,0.0,0.0,1.0,2,,
,,119,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4085973-piso-en-venta-en-goya-madrid,Este espectacular piso exterior en la calle Jorge Juan se encuentra en la segunda planta de un edificio con ascensor construido en 1957 Actualmente en obras brinda una excelente oportunidad para personalizar cada detalle de acuerdo a tus preferencias La propiedad dispone de dos amplias habitaciones y dos banos completos ofreciendo un espacio ideal para una vida comoda y elegante La cocina esta completamente equipada y amueblada lista para inspirar tus mejores recetas y cuenta ademas con un practico cuarto de lavado La vivienda esta equipada con calefaccion de gas particular y aire acondicionado asegurando el maximo confort en cualquier epoca del ano Aunque no dispone de balcon patio terraza ni piscina su diseno interior y ubicacion compensan con creces estas ausencias Ubicada en el codiciado barrio de Goya disfrutaras de una zona repleta de tiendas exclusivas restaurantes gourmet y todos los servicios necesarios para una vida comoda y sofisticada Esta es una oportunidad unica de vivir en uno de los lugares mas selectos de Madrid No dejes pasar esta oportunidad Contactanos para mas informacion y para concertar una visita,0.0,0.0,PM4085973,20.0,0.0,0.0,0.0,Piso en venta en Goya Madrid,1354900.0,2024-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,2,,
,,120,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,recoletos,41,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4057896-piso-en-venta-en-sol-madrid,Ubicada en el prestigioso barrio de Salamanca Madrid esta vivienda en Goya 19 1o D es una oportunidad unica para quienes buscan un hogar en una de las zonas mas exclusivas de la ciudad Situada en la primera planta de un edificio historico construido en 1930 esta propiedad interior actualmente en obras ofrece 120 m2 construidos Su distribucion incluye 2 amplias habitaciones 2 banos completos una cocina totalmente equipada brindando un espacio comodo y funcional para la vida urbana Ademas cuenta con un ascensor para mayor comodidad y un encantador patio o terraza medidas 150 x 203 perfecto para disfrutar de momentos al aire libre Esta vivienda amueblada y con una orientacion excelente representa una inversion atractiva,0.0,0.0,PM4057894,10.0,0.0,0.0,1.0,Piso en venta en Recoletos Madrid,1349000.0,2024-10-08 00:00:00,0.0,0.0,0.0,0.0,1.0,1,,
,,126,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4059892-piso-en-venta-en-malasana-madrid,Ubicado en la reconocida calle Lope de Rueda 29 este impresionante piso exterior en la cuarta planta se encuentra en uno de los barrios mas exclusivos de Madrid Con una superficie de 133 metros cuadrados catastrales la vivienda cuenta con dos amplias habitaciones y dos banos todo en un ambiente de lujo y comodidad La cocina moderna totalmente equipada el cuarto de lavado independiente y los muebles de alta gama destacan la elegancia de este hogar El edificio construido en 1933 combina su encanto historico con las comodidades actuales Un balcon de 4 metros cuadrados proporciona abundante luz natural y vistas despejadas creando un espacio luminoso y acogedor Ademas el edificio dispone de ascensor para mayor comodidad El barrio de Retiro  Ibiza es famoso por su exclusividad y su alta calidad de vida a pocos pasos del emblematico Parque del Retiro La zona ofrece una amplia gama de servicios desde restaurantes gourmet hasta tiendas de lujo y esta excelentemente conectada con el transporte publico Vivir aqui permite disfrutar de un entorno tranquilo y sofisticado en pleno centro de Madrid,0.0,0.0,PM4059890,10.0,0.0,0.0,1.0,Piso en venta en Goya Madrid,1679000.0,2024-10-09 00:00:00,0.0,0.0,0.0,0.0,1.0,2,,
,,133,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/3942047-piso-en-venta-en-arganzuela-madrid,"IAS real estate les ofrece esta exclusiva vivienda de diseno a estrenar en una de las calles mas cotizadas y demandadas de la zona de Goya del barrio de Salamanca Duque de Sesto 
Cuenta con un total de dos habitaciones suite mas un aseo cocina abierta al comedor despacho y un amplio salon comedor con vistas 
En la reforma se han empleado las mejores calidades para satisfacer a los compradores mas exigentes y para generar el maximo confort a los mismos
Destacar la ubicacion de esta vivienda puesto que la zona de Goya del barrio de Salamanca es actualmente el mejor y mas demandado lugar de la capital en donde podra encontrar y disfrutar de las mejores y mas exclusivas boutiques restaurantes servicios y transportes publicos de la ciudad 
Servicio de conserjeria en la finca
Cabe la posibilidad de alquilar mediante concesion una plaza de parking en la misma finca",0.0,0.0,PM3939965,80.0,0.0,0.0,0.0,Piso en venta en Madrid Madrid,1290000.0,2024-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,2,,
,,150,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4016626-piso-en-venta-en-san-andres-madrid,Wall Estate inmobiliaria les presenta en exclusiva un piso ubicado en la zona mas noble del barrio de Salamanca A escasos metros de la plaza del marques de Salamanca se encuentra este inmueble rodeado de los mejores restaurantes de la ciudad una gran oferta de tiendas exclusivas y acceso cercano a transportes El piso es un bajo luminoso totalmente reformado y disenado para otorgar confort aprovechando todos los espacios al maximo con total amplitud de los mismos  El recibidor conecta directamente con un amplio salon con sala de estar y comedor y la cocina que se encuentra abierta fomentando este estilo de espacios abiertos Open concept Esta ultima esta totalmente equipada con electrodomesticos de alta gama isla y gran capacidad de almacenaje Ademas el inmueble dispone de un cuarto independiente con lavadora secadora y tendedero Adicionalmente el inmueble dispone de 2 banos y de 2 dormitorios con armarios empotrados mas un vestidor anexo a uno de ellos El inmueble se ha beneficiado de una reforma integral creando una vivienda singular digna para los que deseen tener grandes areas No obstante existe la posibilidad de anadir uno o dos dormitorios mas ya que el inmueble se constituye de 150 m2 construidos y tambien cuenta con licencia de actividad comercial por lo que el inmueble puede destinarse para vivienda o para actividad comercial Es un piso tranquilo y silencioso un reducto de paz en pleno centro de Madrid,0.0,0.0,PM4016402,20.0,0.0,0.0,0.0,Piso en venta en Goya Madrid,830000.0,2024-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,2,,
,,152,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4057897-piso-en-venta-en-salamanca-madrid,Nos complace presentar esta impresionante vivienda totalmente reformada en Nunez de Balboa 40 en el codiciado barrio de Salamanca Madrid Este elegante piso interior en la segunda planta ofrece 152 m2 ademas de una pequena terraza La propiedad incluye dos amplias habitaciones y dos banos proporcionando un espacio comodo y funcional La cocina esta completamente equipada y el piso se vende amueblado con muebles de diseno ofreciendo un ambiente moderno y acogedor La vivienda cuenta con aire acondicionado calefaccion de gas ascensor porteria y una plaza de garaje Vivir en el barrio de Salamanca es sinonimo de lujo y exclusividad,1.0,0.0,PM4057895,10.0,0.0,0.0,1.0,Piso en venta en Goya Madrid,1789000.0,2024-10-08 00:00:00,0.0,0.0,0.0,0.0,1.0,2,,
,,152,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,recoletos,41,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4045586-piso-en-venta-en-madrid,Fabuloso piso reformado de diseno en Recoletos calle Nunez de BalboaSe trata de una segunda planta interior a un amplio patio de manzana con vistas despejadas en un edificio de 1980Se distribuye enHall recibidor independiente con armario gabanero cocina abierta con peninsula pero diferenciada por existir una columna en el centro que le separa del comedor salon grande en diferente ambiente con acceso a una pequena terraza que proporciona un gran desahogo y dos dormitorios dobles con dos banosEl dormitorio principal es en suite con un gran vestidor y zona de estar aparteEl segundo bano hace las veces de invitadosLa vivienda incluye una plaza de garaje de acceso directo en la propia finca y tiene portero fisico y vigilancia 24 H El portal es moderno y dispone de salvaescaleras,1.0,0.0,PM4045287,50.0,0.0,0.0,1.0,Piso en venta en Salamanca Madrid,1789000.0,2024-09-29 00:00:00,0.0,0.0,0.0,0.0,1.0,1,,
,,175,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,recoletos,41,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/3967137-piso-en-venta-en-lucero-madrid,Agencia inmobiliaria DS Realtors le ofrece SIN HONORARIOS DE AGENCIA esta fantastica vivienda en Barrio de SalamancaRecoletos Ubicada en la calle Principe de Vergara a escasos metros de la calle Alcala Esta excepcional propiedad ofrece un entorno de vida idilico en uno de los barrios mas prestigiosos de MadridLa finca se emplaza en una de las zonas mas representativas de la ciudad Se trata de una espaciosa vivienda distribuida en zona de dia consistente en una secuencia de amplios espacios conectados visualmente entre si por porticos restaurados que dejan a la vista los pies derechos de madera originales de la fincaConsta de salon comedor y cocina El recibidor hace a su vez de distribuidor dando acceso a  la cocina ofreciendo la posibilidad de permanecer abierta  estilo Open Space independizarse a traves de  puertas correderas acristaladas  Cuenta a su vez con un area de lavanderia y despensa asi como con un aseo de cortesia A continuacion encontramos un espacioso comedor equipado con mobiliario a medida que de paso a un gran salon El salon tiene dos balconeras con salida a la fachada de la calle principal Por otro lado se encuentra la zona de noche en la que encontramos  un dormitorio de invitados con bano en suite y un dormitorio principal con vestidor y bano este ultimo con la cabina del inodoro independiente Las habitaciones dan a patio interiorEl suelo de la vivienda es  tarima de roble natural tintado con barniz natural y diseno Punta Hungria En los banos se ha optado por la piedra natural Todas las estancias de la casa estan tratadas con  mortero a la cal  con propiedades modificadas para soportar la humedad de estas zonasLas zonas de dia cuentan con cornisas decorativas de escayola en los techos con diferentes ambientes en cada una de elllas Los techos asi como dichas molduras se terminan en pintura plastica de alta calidad blancoLa cocina cuenta con dos areas una de cocinado construida con cascos hidrofugos frentes de madera natural de roble con molduras y encimera porcelanica modelo Just White Silk de la marca Neolith Los electrodomesticos son de alta gama de la marca BOSCHEn cuanto a la climatizacion la vivienda cuenta con suelo radiante y refrigerante a traves de sistema de aerotermia cuya unidad interior es una HODROBOX DUO modelo ERST20DVM2D que proporciona calefaccion de alta La iluminacion tecnica consiste en focos de techo de la marca Weber amp Ducre modelo MATCH point trimless 10 distribuidos en distintos lugares de la casa tanto en la iluminacion de armarios como zonas de trabajo y en la cocina El comedor lo ilumina un carril  magnetico de la marca Weber amp Ducre modelo strex que cuenta con complementos Opal y Match y al que se le pueden anadir o cambiar otros con facilidad debido al propio sistema magnetico En esta area se situa una lampara de techo Frisbi de la marca FlosCercania a metroL2 y L6 y paradas de autobusLe invitamos a conocerla sin compromiso con uno de nuestros expertos para que le ayude a encontrar tu casa ideal con un asesoramiento personalizado adaptado a sus gustos y necesidadesEn caso de estar interesado desde DS Realtors ponemos tambien a tu disposicion a nuestro equipo tecnico de expertos en reformas e interiorismo formado por arquitectos arquitectos tecnicos e interioristas Puede consultarnos sin compromiso,0.0,0.0,PM3966911,90.0,0.0,0.0,0.0,Piso en venta en Recoletos Madrid,1830000.0,2024-07-25 00:00:00,1.0,0.0,1.0,0.0,1.0,1,,
,,214,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,recoletos,41,salamanca,4,28001,apartamento,https://www.pisosmadrid.com.es/propiedad/3882325-piso-en-venta-en-legazpi-madrid,JERONIMOSDisponible espectacular piso de lujo en proceso de reforma en Jeronimos Ubicado en el exclusivo barrio de Jeronimos presentamos este espectacular piso de lujo  una finca clasica de 1925 Situado en la 5a planta exterior  este piso ofrece una superficie de 239 m2 con una distribucion espaciosa y eleganteCaracteristicas principales  Superficie 239 m2  Distribucion 3 habitaciones 3 banos  Balcones 3 balcones que proporcionan abundante luz natural  Trastero Incluido  Fachada Clasica y elegante manteniendo el encanto historico de la finca  Estado Disponible tanto a reformar como completamente reformado  Precios    A reformar 3500000EUR   Reformado 4200000EURLas fotos proporcionadas son renders que ilustran el potencial de esta propiedad tras la reforma destacando su diseno sofisticado y moderno mientras se respetan los detalles arquitectonicos originalesGastos  Gastos de comunidad 380EUR al mes  IBI 2800EUR al anoEsta es una oportunidad unica para adquirir una propiedad de lujo en una de las zonas mas prestigiosas de la ciudad ideal tanto para inversores como para quienes buscan un hogar exclusivo y con caracterNo pierda la oportunidad de vivir en una de las mejores zonas de la ciudad rodeado de lujo y confort Para mas informacion o para concertar una visita pongase en contacto con nosotros,0.0,0.0,PM3876356,90.0,0.0,0.0,1.0,Apartamento en venta en Recoletos Madrid,3500000.0,2024-05-26 00:00:00,0.0,0.0,1.0,0.0,1.0,1,,
,,63,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/4047935-casa-en-venta-en-aravaca-madrid,Descubra el lujo y la exclusividad en el Barrio de Salamanca con esta exquisita vivienda ubicada en Calle Principe de Vergara 39 en el primer piso Esta elegante propiedad totalmente reformada ofrece 2 amplias habitaciones y 2 banos modernos combinando calefaccion a gas y aire acondicionado para tu maximo confort La cocina de alta gama junto con el mobiliario de diseno asegura una experiencia de vida sofisticada y funcional,1.0,0.0,PM4047452,10.0,0.0,0.0,1.0,Piso en venta en Goya Madrid,829000.0,2024-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,2,,
,,65,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,goya,42,salamanca,4,28001,piso,https://www.pisosmadrid.com.es/propiedad/3917110-piso-en-venta-en-malasana-madrid,Agencia inmobiliaria DS Realtors te ofrece SIN HONORARIOS AL COMPRADOR esta vivienda en planta sotano localizada en Goya en calle Fuente del Berro Se trata de una vivienda de 63 metros cuadrados construidos de los cuales 53 corresponden a vivienda con dos dormitorios con armarios empotrados y dos banos completos uno en suite reformada de manera integral recientemente Se entrega totalmente amueblado Calefaccion y aire acondicionado por conductos y agua caliente por termo electricoSupone un perfecto vehiculo de inversion dado su estado y localizacion la finca cuenta con ascensor pero no llega hasta el sotano El acceso es mediante escaleras comodasTe invitamos a conocerlo sin compromiso con uno de nuestros expertos para que te ayude a encontrar tu casa ideal con un asesoramiento personalizado adaptado a tus gustos y necesidades DS Realtors no cobra honorarios a la parte compradoraEn caso de estar interesado desde DS Realtors ponemos tambien a tu disposicion a nuestro equipo tecnico de expertos en reformas e interiorismo formado por arquitectos arquitectos tecnicos e interioristas Puedes consultarnos sin compromiso,0.0,0.0,PM3915736,70.0,0.0,0.0,0.0,Piso en venta en Goya Madrid,415000.0,2024-06-21 00:00:00,0.0,0.0,0.0,0.0,1.0,2,,
